Quality,#1 ID,#2 ID,#1 String,#2 String,Hamming,MLIPNS,JaroWinkler,Jaro,StrCmp95,Jaccard,Sorensen,Tversky,Overlap,Cosine,RatcliffObershelp,EntropyNCD,BZ2NCD,LZMANCD,ZLIBNCD,Prefix,Postfix,NormalizedLevenshtein,MetricLCS,NGram
1,715320,715197,Clijsters was simply too complete and powerful for the Spanish veteran Conchita Martínez in her quarterfinal  winning  6-2  6-1.,Clijsters was simply too powerful for Spanish veteran Conchita Martinez  winning 6-2  6-1.,0.234375,0,0.8784027777777779,0.797337962962963,0.12159722222222213,0.703125,0.8256880733944955,0.703125,1.0,0.8385254915624211,0.8165137614678899,0.9960203605542949,0.523076923076923,0.7176470588235294,0.6140350877192983,25,10,0.6953125,0.3046875,0.3046875
1,833153,833193,City Councilman Cedric Wilson said those killed were Cpl. James Crump  Officer Arnold Strickland and dispatcher Ace Mealer.,Fayette City Councilman Cedric Wilson identified the dead as Cpl. James Crump  Officer Arnold Strickland and dispatcher Ace Mealer.,0.06106870229007633,0,0.7862526759645064,0.7862526759645064,0.210734175517591,0.8405797101449275,0.9133858267716536,0.8405797101449275,0.943089430894309,0.9138392043893335,0.8740157480314961,0.994049841693021,0.5338983050847458,0.8352941176470589,0.7678571428571428,0,71,0.8015267175572519,0.15267175572519087,0.21374045801526717
0,2836872,2837029,But  to the dismay of Reaganites  there is no mention of the Reagan-era economic boom.,But there is no mention of the economic recovery or the creation of wealth during his administration.,0.06930693069306926,0,0.83908134081462,0.7318022346910333,0.14487002367499713,0.7155963302752294,0.8342245989304813,0.7155963302752294,0.9069767441860465,0.8369214333550229,0.47058823529411764,0.985079813846449,0.5212765957446808,0.6,0.4878048780487805,4,1,0.3366336633663366,0.5445544554455446,0.6782178217821783
1,1408377,1408706,The interview came a day after a report in the British press that he had been taken into custody.,The interview Thursday came a day after Britain's Daily Mirror reported Sahhaf had been taken into custody.,0.15887850467289721,0,0.8695844726254274,0.7826407877090457,0.1140175224172405,0.7435897435897436,0.8529411764705882,0.7435897435897436,0.8969072164948454,0.8539678025571106,0.7058823529411765,0.9625691282329984,0.5833333333333333,0.6712328767123288,0.5773195876288659,14,29,0.6168224299065421,0.30841121495327106,0.3925233644859813
1,3073750,3073779,Lay had argued that handing over the documents would be a violation of his Fifth Amendment rights against self-incrimination.,Lay had refused to turn over the papers  asserting his Fifth Amendment right against self-incrimination.,0.12,0,0.8569653846153846,0.7616089743589743,0.1419776923076923,0.7218045112781954,0.8384279475982532,0.7218045112781954,0.9230769230769231,0.8419756985347481,0.7685589519650655,0.9863718442294803,0.45614035087719296,0.7037037037037037,0.5825242718446602,8,28,0.688,0.29600000000000004,0.332
1,3265736,3265630,Walker said he expects that the president's budget will include a request for three percent to five percent budget increases for NASA for each of the next five years.,Walker said he expects that the president’s budget will include a request for 3 to 5 percent budget increases for NASA for each of the next five years.,0.47590361445783136,0,0.9304208241593545,0.8840347069322574,0.06890350016496982,0.8757396449704142,0.9337539432176656,0.8757396449704142,0.9801324503311258,0.9348010633316931,0.9337539432176656,0.9896787520582372,0.6027397260273972,0.9101123595505618,0.808,41,67,0.891566265060241,0.10843373493975905,0.10843373493975904
1,1819056,1819124,Shares in BA were down 1.5 percent at 168 pence by 1420 GMT  off a low of 164p  in a slightly stronger overall London market.,Shares in BA were down three percent at 165-1/4 pence by 0933 GMT  off a low of 164 pence  in a stronger market.,0.22399999999999998,0,0.8716601131541726,0.7861001885902876,0.12328693069306929,0.7686567164179104,0.869198312236287,0.7686567164179104,0.9196428571428571,0.870508882370372,0.7932489451476793,0.9827463642538863,0.5080645161290323,0.7647058823529411,0.663716814159292,23,8,0.6719999999999999,0.248,0.332
0,278163,278382,Amnesty International has said that over the past 20 years it has collected information about 17 000 disappearances in Iraq but the actual figure may be much higher.,Amnesty International said that over the past 20 years it had collected information about 17 000 disappearances in Iraq.,0.1636363636363637,0,0.8669455054749172,0.778242509124862,0.13305449452508278,0.7168674698795181,0.8350877192982457,0.7168674698795181,0.9916666666666667,0.8456961748772548,0.8350877192982457,0.9923439154684647,0.6115107913669064,0.7684210526315789,0.6953125,22,1,0.7212121212121212,0.2787878787878788,0.2818181818181818
1,1510296,1510225,Both have said they are willing to take the slim chance of success for the opportunity to lead separate lives.,Twenty-nine-year-old Iranian sisters Ladan and Laleh Bijani are willing to accept the slim chance of success just for an opportunity to lead separate lives.,0.03205128205128205,0,0.733016983016983,0.733016983016983,0.27658119658119673,0.6521739130434783,0.7894736842105263,0.6521739130434783,0.9545454545454546,0.8015500717251027,0.6842105263157895,0.9709799386221368,0.40740740740740744,0.6129032258064516,0.5040650406504066,0,36,0.5961538461538461,0.3910256410256411,0.41346153846153844
1,345963,345901,She had been critically ill after May 7 surgery to replace a heart valve.,She had been critically ill since having surgery at Baptist Hospital on May 7 to replace a heart valve.,0.30097087378640774,0,0.8816804002629958,0.8028006671049929,0.1169151576569405,0.6761904761904762,0.8068181818181818,0.6761904761904762,0.9726027397260274,0.8188008904842172,0.7159090909090909,0.9781562054508884,0.5943396226415094,0.6986301369863014,0.5934065934065934,28,26,0.6213592233009708,0.3689320388349514,0.3786407766990291
0,820900,820927,The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio.,BlueCore3-Multimedia contains an open platform DSP co-processor and also includes a 16-bit stereo audio codec with dual ADC and DAC for stereo audio.,0.04026845637583898,0,0.7032522997972704,0.7032522997972704,0.2629200168338981,0.6129032258064516,0.76,0.6129032258064516,0.9405940594059405,0.7744079169074193,0.736,0.9845171274247723,0.5037037037037038,0.7011494252873562,0.6134453781512605,0,40,0.5906040268456376,0.3825503355704698,0.412751677852349
1,881153,881309,Braker said Wednesday that police  as part of protocol  were talking with other children Cruz had access to.,"He told ""Today"" that authorities  as part of protocol  were talking with other children Cruz had had access to.",0.027027027027026973,0,0.7796774437667908,0.7796774437667908,0.22171492798640557,0.8099173553719008,0.8949771689497716,0.8099173553719008,0.9074074074074074,0.8950611531069452,0.8310502283105022,0.9925432159904547,0.5607476635514019,0.8181818181818181,0.711340206185567,0,15,0.7567567567567568,0.18018018018018023,0.26126126126126126
1,2224082,2223823,The state will consider the police memorial after planning a World Trade Center Memorial  said Micah Rasmussen  a spokesman for Gov. James E. McGreevey.,The state will consider the police memorial after planning is completed on another memorial to all the victims  said Micah Rasmussen  a spokesman for Gov. James E. McGreevey.,0.37356321839080464,0,0.9078009679370841,0.8463349465618069,0.08907449191478223,0.8011049723756906,0.8895705521472392,0.8011049723756906,0.9539473684210527,0.8916031293971982,0.8650306748466258,0.9890548639602971,0.5547945205479452,0.797979797979798,0.7384615384615385,59,64,0.7931034482758621,0.18965517241379315,0.20977011494252873
1,1630597,1630669,Stewart said the ring was most likely a work in progress  and that weak links such as being tied to a single server will be eliminated over time.,Mr. Stewart said the ring was most likely a work in progress  and that flaws  like being tied to a single server  would be eliminated over time.,0.08275862068965523,0,0.8096877301414175,0.8096877301414175,0.187544070624866,0.9013157894736842,0.9480968858131488,0.9013157894736842,0.9513888888888888,0.9481025616635314,0.8996539792387543,0.9944553510603329,0.5950413223140496,0.8620689655172413,0.7757009345794392,0,25,0.8413793103448276,0.10344827586206895,0.16206896551724137
1,2678860,2678895,It will also give Microsoft an opportunity to comment on remedies proposed by the Commission.,Among other things  Microsoft is to comment on proposed remedies in its response.,0.043010752688172005,0,0.7250651125657436,0.7250651125657436,0.25061819319196443,0.7227722772277227,0.8390804597701149,0.7227722772277227,0.9012345679012346,0.8410830412813449,0.5287356321839081,0.9445972125570747,0.4948453608247423,0.6119402985074627,0.45783132530120485,0,1,0.3763440860215054,0.4731182795698925,0.6451612903225806
1,2482005,2481972,The State Court of Appeals did not explain the reason for keeping the lower court's unanimous opinion from July.,The State Court of Appeals did not explain its reasons for not disturbing the Appellate Division's unanimous opinion issued in July.,0.40909090909090906,0,0.8896294881589,0.8160491469314999,0.1054192131398014,0.7183098591549296,0.8360655737704918,0.7183098591549296,0.9107142857142857,0.8388884110737055,0.7622950819672131,0.9855944003935152,0.45378151260504207,0.7349397590361446,0.6605504587155964,43,6,0.696969696969697,0.2803030303030303,0.3068181818181818
0,1438073,1438024,While the day's trading was lackluster  the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998.,The Standard & Poor's 500 stock index ended the quarter up 120 points  a gain of 14 percent  the best performance for that broad market benchmark since 1998.,0.043749999999999956,0,0.7436717789697173,0.7436717789697173,0.23595638447887957,0.73224043715847,0.8454258675078864,0.73224043715847,0.8535031847133758,0.8454637290844901,0.35331230283911674,0.9847269063268022,0.40689655172413797,0.5698924731182795,0.421875,0,6,0.275,0.50625,0.740625
0,1703392,1703451,Powell recently changed the story  telling officers that Hoffa's body was buried at his former home  where the search was conducted Wednesday.,Powell changed the story earlier this year  telling officers that Hoffa's body was buried at his former home  where the aboveground pool now sits.,0.1095890410958904,0,0.8696423217916562,0.7827372029860936,0.12542097686222708,0.8227848101265823,0.9027777777777778,0.8227848101265823,0.9154929577464789,0.9028648638511755,0.7638888888888888,0.9947966464993768,0.5038759689922481,0.7701149425287357,0.6846846846846847,7,1,0.6575342465753424,0.23972602739726023,0.3493150684931507
0,2526928,2526952,Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.,Meantime  the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.,0.0714285714285714,0,0.7680387409200969,0.7680387409200969,0.21290793324691626,0.7553956834532374,0.860655737704918,0.7553956834532374,0.8898305084745762,0.861118704783965,0.5901639344262295,0.9838867592274291,0.38596491228070173,0.6296296296296297,0.46601941747572817,0,6,0.2857142857142857,0.4206349206349206,0.7341269841269841
1,2759792,2759807,Stock futures were mixed in early Thursday trading  but trading below fair value  pointing to a lower open for the major market indexes.,Stock futures were trading lower early on Thursday  below fair value  pointing to a lower open.,0.19117647058823528,0,0.8626617064482839,0.7711028440804731,0.1341175138985985,0.6739130434782609,0.8051948051948052,0.6739130434782609,0.9789473684210527,0.8181853363279272,0.70995670995671,0.9814168324933267,0.5166666666666666,0.7108433734939759,0.6132075471698113,19,1,0.5514705882352942,0.3970588235294118,0.46691176470588236
0,191346,191536,Worldwide  7 183 SARS cases and 514 deaths have been reported in 30 countries.,Taiwan reported 22 new cases  for a total of 360 with 13 deaths.,0.02564102564102566,0,0.6516848726670155,0.6516848726670155,0.29756944444444444,0.5604395604395604,0.7183098591549296,0.5604395604395604,0.796875,0.7218266092671797,0.30985915492957744,0.9419258125018297,0.4,0.47540983606557374,0.39743589743589747,0,2,0.2435897435897436,0.6538461538461539,0.7692307692307693
1,1789073,1788780,SCO says the pricing terms for a license will not be announced for weeks.,Details on pricing will be announced within a few weeks  McBride said.,0.06849315068493156,0,0.7220651415974988,0.7220651415974988,0.23790894114785444,0.6823529411764706,0.8111888111888111,0.6823529411764706,0.8285714285714286,0.8113673800691725,0.5314685314685315,0.9735618643961695,0.5058823529411764,0.5932203389830508,0.4794520547945206,0,1,0.3013698630136986,0.4794520547945206,0.7123287671232876
1,2216664,2216689,Further estimates show that it is the fourth most common cause of cancer in men and the eighth most common in women.,Bladder cancer is the fourth most common cancer in American men and the eighth in women.,0.10344827586206895,0,0.7141653605015673,0.7141653605015673,0.2652560083594566,0.6451612903225806,0.7843137254901961,0.6451612903225806,0.9090909090909091,0.7918075824648958,0.6764705882352942,0.979526921062604,0.6021505376344086,0.6811594202898551,0.6,0,10,0.5689655172413793,0.39655172413793105,0.4396551724137931
0,3300416,3300721,The new bill would have Medicare cover 95 percent of drug costs over $5 100.,Above that  seniors would be responsible for 100 percent of drug costs until the out-of-pocket total reaches $3 600.,0.0,0,0.646901467029643,0.646901467029643,0.32885845753359366,0.536,0.6979166666666666,0.536,0.881578947368421,0.7135739907608608,0.53125,0.9798995029355788,0.41880341880341876,0.5061728395061729,0.38383838383838387,0,3,0.4051724137931034,0.5517241379310345,0.6120689655172413
0,1479753,1479819,The technology-laced Nasdaq Composite Index <.IXIC> rose 17.33 points  or 1.07 percent  to 1 640.13.,The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points  or 0.56 percent  to 981.73.,0.08999999999999997,0,0.6828191489361702,0.6828191489361702,0.1706633818589025,0.5901639344262295,0.7422680412371134,0.5901639344262295,0.7659574468085106,0.7426232973063313,0.5773195876288659,0.96598662194852,0.47787610619469023,0.5616438356164384,0.40625,4,2,0.51,0.4,0.495
0,1183817,1183688,Both studies are published in the Journal of the American Medical Association.,The study appears in the latest issue of the Journal of the American Medical Association.,0.022471910112359605,0,0.7713208022196786,0.7713208022196786,0.20149877621787748,0.7956989247311828,0.8862275449101796,0.7956989247311828,0.9487179487179487,0.8881563292721386,0.7425149700598802,0.988662925074051,0.6292134831460674,0.746031746031746,0.6375,0,49,0.6853932584269663,0.2696629213483146,0.3258426966292135
1,1730650,1730772,His Chevrolet Tahoe was found abandoned June 25 in a Virginia Beach  parking lot.,His sport utility vehicle was found June 25  abandoned without its license plates in Virginia Beach  Va.,0.07692307692307687,0,0.8358345525012192,0.7263909208353653,0.15039486179837047,0.6666666666666666,0.8,0.6666666666666666,0.9135802469135802,0.8062552222347567,0.6054054054054054,0.981740368338753,0.5229357798165137,0.6266666666666667,0.48351648351648346,4,1,0.4423076923076923,0.45192307692307687,0.5865384615384616
1,1462786,1463120,Spitzer was among a group of federal and state regulators who negotiated a $1.4 billion settlement with 10 brokerage houses to settle investigations of analyst conflicts of interest.,Spitzer was among a group of federal and state regulators who negotiated a $1.4 billion settlement with 10 brokerages over analyst conflict-of-interest allegations.,0.6648351648351649,0,0.9440994118628726,0.9068323531047876,0.05388060934310368,0.8502673796791443,0.9190751445086706,0.8502673796791443,0.9695121951219512,0.920321369528566,0.8497109826589595,0.9896843681383756,0.5933333333333333,0.8613861386138614,0.7703703703703704,116,1,0.7527472527472527,0.18131868131868134,0.2554945054945055
1,1921865,1921879,Crohn's disease causes inflammation of the intestine and symptoms include diarrhea  pain  weight loss and tiredness.,Symptoms include chronic diarrhoea  abdominal pain  weight loss and extreme tiredness.,0.0431034482758621,0,0.727782067909485,0.727782067909485,0.2570410752875173,0.6694214876033058,0.801980198019802,0.6694214876033058,0.9418604651162791,0.8109737531065642,0.5742574257425742,0.9806479691374321,0.47706422018348627,0.6103896103896104,0.4842105263157894,0,11,0.3706896551724138,0.5,0.6551724137931034
0,2276459,2276361,He and his colleagues attributed some of the communication gap to doctors feeling pressed for time.,He attributed some of the communication gap to doctors feeling pressed for time  patients cited discomfort discussing financial issues.,0.051851851851851816,0,0.8499725780138151,0.7499542966896918,0.14794598910062828,0.708029197080292,0.8290598290598291,0.708029197080292,0.9797979797979798,0.8390488620407525,0.6837606837606838,0.992540047570449,0.5132743362831859,0.7176470588235294,0.6435643564356436,4,1,0.45185185185185184,0.40740740740740744,0.5518518518518518
0,1926146,1926126,The three men have pleaded not guilty and their lawyers have asked the High Court to dismiss the charges  saying the state has failed to present a solid case.,Defense lawyers asked the High Court to dismiss the charges  saying the state has failed to present a solid case.,0.044303797468354444,0,0.7474603772688235,0.7474603772688235,0.2446790971547329,0.6832298136645962,0.8118081180811808,0.6832298136645962,0.9734513274336283,0.8232370731405579,0.8118081180811808,0.9936548942286483,0.49629629629629635,0.7582417582417582,0.6982758620689655,0,98,0.6962025316455696,0.30379746835443033,0.3069620253164557
0,1793425,1793488,A Florida grand jury investigating pharmaceutical wholesalers indicted 19 people on charges of peddling bogus or diluted medications often prescribed for cancer and AIDS patients  authorities said yesterday.,A Florida grand jury indicted 19 people for contaminating and diluting prescription drugs desperately needed by AIDS and cancer patients in a multimillion-dollar scheme  prosecutors said Monday.,0.1690821256038647,0,0.8791567232085198,0.7985945386808663,0.1184933903346973,0.8227272727272728,0.9027431421446384,0.8227272727272728,0.9329896907216495,0.9032179027287666,0.49875311720698257,0.9930913720090234,0.3820224719101124,0.5675675675675675,0.4183006535947712,23,4,0.3285024154589372,0.49275362318840576,0.678743961352657
1,2195721,2195937,The Bush administration's hope is that by increasing the efficiency of older power plants -- especially coal -- more power can be produced more cheaply.,The administration's hope is that by increasing the efficiency of older coal-fired plants - the most affected segment - more power can be produced more cheaply.,0.11875000000000002,0,0.878796006624954,0.7979933443749233,0.12246172248803833,0.8461538461538461,0.9166666666666666,0.8461538461538461,0.9407894736842105,0.9169681521761065,0.8461538461538461,0.9913199644357884,0.5378787878787878,0.8064516129032258,0.7226890756302521,4,42,0.775,0.17500000000000004,0.225
0,969671,969584,The Dow Jones industrial average .DJI was off 58.69 points  or 0.64 percent  at 9 137.86.,The blue-chip Dow Jones industrial average .DJI fell 86.56 points  or 0.94 percent  to 9 109.99  after giving up more than 1 percent earlier.,0.05673758865248224,0,0.821114820266003,0.7018580337766718,0.17548098202035978,0.564625850340136,0.7217391304347827,0.564625850340136,0.9325842696629213,0.7409237783082486,0.6347826086956522,0.9866047344598907,0.4460431654676259,0.5955056179775281,0.5086206896551724,4,1,0.4822695035460993,0.46808510638297873,0.5177304964539007
0,746177,746211,The tech-laced Nasdaq Composite Index .IXIC eased 5.16 points  or 0.32 percent  at 1 590.75  breaking a six-day string of gains.,The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent  or 1.78 points  at 1 594.13.,0.3359375,0,0.8279699916688028,0.7132833194480047,0.16307585394770563,0.6204379562043796,0.7657657657657657,0.6204379562043796,0.9042553191489362,0.7749077673325648,0.5945945945945946,0.9859014143962017,0.45925925925925926,0.6091954022988506,0.5175438596491229,9,1,0.53125,0.4453125,0.48046875
1,2011656,2011796,His chief lawyer  Mahendradatta  said Bashir was mentally prepared for a heavy sentencing demand and felt the Marriott bombing would affect the decision.,A lawyer for Bashir  Mahendradatta  said earlier his client was mentally prepared for a heavy sentencing demand and had felt the Marriott bombing would affect the decision.,0.03488372093023251,0,0.805552888910222,0.805552888910222,0.18932715204945028,0.8786127167630058,0.9353846153846154,0.8786127167630058,0.9934640522875817,0.9369871805100584,0.8676923076923077,0.9943422391226537,0.6453900709219857,0.8556701030927836,0.7777777777777778,0,54,0.8023255813953488,0.18023255813953487,0.20348837209302326
1,2384647,2384724,This comes at a time when Alba is expanding its aluminium output by 307 000 tonnes a year and is accelerating plans for another 307 000 tonnes-a-year increase.,That comes as Alba is lifting its aluminium output by 307 000 tonnes a year and accelerating plans for another 307 000 tonnes-a-year increase.,0.12578616352201255,0,0.8558068747917272,0.8197585934896591,0.14015531343195442,0.8695652173913043,0.9302325581395349,0.8695652173913043,0.9859154929577465,0.9317197496632136,0.8970099667774086,0.9967876320850312,0.6488549618320612,0.8160919540229885,0.7627118644067796,2,63,0.8490566037735849,0.15094339622641506,0.1509433962264151
0,3447348,3447301,The new Mobile AMD Athlon 64 processors are numbered 3200+  3000+ and 2800+.,The Mobile 3200+  3000+ and 2800+ cost $293  $233 and $193 for a thousand units.,0.07499999999999996,0,0.6209649122807018,0.6209649122807018,0.33262371731214835,0.5757575757575758,0.7307692307692307,0.5757575757575758,0.75,0.7310095758606724,0.4358974358974359,0.9581029697370245,0.4606741573033708,0.6065573770491803,0.4285714285714286,4,1,0.275,0.575,0.73125
1,3334681,3334887,The main psychologist  Dwight Close  referred questions to an agency spokeswoman  who said she wouldn't comment on personnel issues.,The main psychologist in the Rodriguez case  Dwight Close  referred questions to an agency spokeswoman  who didn't immediately return a call.,0.2056737588652482,0,0.8820309477756286,0.803384912959381,0.11523533204384262,0.7843137254901961,0.8791208791208791,0.7843137254901961,0.9090909090909091,0.879598994267085,0.73992673992674,0.9858230264808701,0.46923076923076923,0.7471264367816092,0.6521739130434783,22,1,0.6099290780141844,0.276595744680851,0.3900709219858156
0,969380,969673,The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points  or 1.19 percent  at 986.60.,The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points  or 1.01 percent  at 1 636.94.,0.0980392156862745,0,0.6774237472766885,0.6774237472766885,0.30150836019339244,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.75,0.727606875108999,0.6060606060606061,0.967679855653613,0.4495412844036697,0.5342465753424658,0.42000000000000004,4,1,0.5,0.4117647058823529,0.5098039215686274
1,1571035,1571099,The survey also found that executives who feel that current economic conditions have improved rose to 35 per cent from 15 per cent last quarter.,The survey also found that more executives feel that current economic conditions have improved  at 35 per cent compared to 15 per cent in the first quarter.,0.21153846153846156,0,0.8975030525030525,0.8291717541717541,0.10018009768009772,0.875,0.9333333333333333,0.875,0.9722222222222222,0.9340808971963417,0.8733333333333333,0.992938563782142,0.5555555555555556,0.797752808988764,0.7155172413793103,27,11,0.7756410256410257,0.16025641025641024,0.22756410256410256
1,607096,607222,Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years  but again was rebuffed March 19 at its annual conference in Geneva.,It has sought observer status for seven years  but was again rebuffed May 19 at the annual WHO conference in Geneva.,0.048192771084337394,0,0.7404108346722257,0.7404108346722257,0.2487462594004204,0.6686390532544378,0.8014184397163121,0.6686390532544378,0.9741379310344828,0.8143205690624374,0.6950354609929078,0.9831029614804605,0.4217687074829932,0.6701030927835052,0.523076923076923,0,22,0.5421686746987953,0.4036144578313253,0.4608433734939759
0,1669277,1669222,Klarman was arrested by FBI agents in the Hamptons  an exclusive summer resort enclave east of New York City.,Klarman was arrested by FBI agents Monday morning at his home in New York.,0.33944954128440363,0,0.871063005566396,0.7851050092773267,0.1173638608242562,0.6194690265486725,0.7650273224043715,0.6194690265486725,0.9459459459459459,0.7794153078860597,0.5792349726775956,0.9745758737998652,0.43243243243243246,0.5844155844155844,0.5151515151515151,35,1,0.5137614678899083,0.45871559633027525,0.4954128440366973
1,3125018,3124927,Chi-Chi's has agreed to keep the restaurant closed until Jan. 2 _ two months after it voluntarily closed following initial reports of the disease.,Chi-Chi's has agreed to keep the restaurant closed until Jan. 2 -- two months after it voluntarily closed when the disease was first reported.,0.452054794520548,0,0.9492149726041903,0.9153582876736506,0.048366159465807024,0.8580645161290322,0.9236111111111112,0.8580645161290322,0.9366197183098591,0.9237002068631257,0.8263888888888888,0.9947449239423258,0.5769230769230769,0.8160919540229885,0.7652173913043478,64,1,0.7671232876712328,0.17808219178082196,0.23972602739726026
1,2025802,2025681,Four versions of Windows operating systems are targeted: Windows NT  Windows 2000  Windows XP and Windows Server 2003.,The new worm affects these Windows systems: 2000  XP  NT 4.0 and Server 2003.,0.09322033898305082,0,0.6825411212250695,0.6825411212250695,0.2927911071978868,0.5354330708661418,0.6974358974358974,0.5354330708661418,0.8831168831168831,0.7133826560826664,0.5025641025641026,0.9786931161759636,0.5238095238095238,0.582089552238806,0.47777777777777775,0,13,0.38983050847457623,0.5677966101694916,0.6271186440677966
1,2357216,2357196,It calls for the agency to plan an independent safety and engineering organization.,The agency has yet to fully formulate a strategy for the creation of an independent engineering technical authority.,0.025862068965517238,0,0.7231420082479492,0.7231420082479492,0.2814798378466845,0.6311475409836066,0.7738693467336684,0.6311475409836066,0.927710843373494,0.7847343880737666,0.49246231155778897,0.9777422477231449,0.48571428571428577,0.5844155844155844,0.4301075268817204,0,1,0.35344827586206895,0.5344827586206897,0.6681034482758621
1,3190817,3190834,No official ceremony was planned to mark the anniversary in Dallas.,In Dallas  no official ceremony marked the anniversary.,0.02985074626865669,0,0.798216957172181,0.798216957172181,0.22505821063034992,0.7941176470588235,0.8852459016393442,0.7941176470588235,0.9818181818181818,0.8895595238881022,0.6721311475409836,0.9871922449201599,0.6455696202531646,0.7454545454545455,0.6617647058823529,0,1,0.4328358208955224,0.3880597014925373,0.582089552238806
0,616279,616223,Caldera acquired the Unix server software of the original SCO and changed its name to the SCO Group.,SCO changed its name to Tarantella  and Caldera later changed its name to the SCO Group.,0.09999999999999998,0,0.7366450216450217,0.7366450216450217,0.24108841580360574,0.7247706422018348,0.8404255319148937,0.7247706422018348,0.8977272727272727,0.8421428296046612,0.5,0.9636745657810807,0.5858585858585859,0.6521739130434783,0.5340909090909092,0,35,0.5,0.43000000000000005,0.525
1,1653584,1653844,The victims were last seen at church last Sunday  their bodies were discovered Tuesday.,The family was last seen July 6 and their bodies were found Tuesday.,0.10344827586206895,0,0.8409531251731897,0.7349218752886495,0.15118683425885904,0.648936170212766,0.7870967741935484,0.648936170212766,0.8970588235294118,0.7930777254258242,0.6580645161290323,0.9790335020078199,0.5,0.6065573770491803,0.5526315789473684,4,10,0.6091954022988506,0.3908045977011494,0.39655172413793105
0,2488322,2488374,Results of the 2001 Aboriginal Peoples Survey released yesterday by Statistics Canada suggest living standards have improved but still lag for those off reserves.,The 2001 Aboriginal Peoples Survey released Wednesday by Statistics Canada says living standards have improved but still lag for the Inuit and those who leave their often impoverished reserves.,0.10362694300518138,0,0.761901794453283,0.761901794453283,0.23096236265493608,0.775,0.8732394366197183,0.775,0.9567901234567902,0.8765880308521065,0.7887323943661971,0.992689513261343,0.48765432098765427,0.7383177570093458,0.6486486486486487,0,10,0.6528497409326425,0.27461139896373055,0.35233160621761656
1,1809432,1809422,Software developers use compilers to translate programming languages such as C++ into the language that can be read by a particular processor.,Software developers use compilers to translate a programming language  such as C++  into the machine language understood by the processor.,0.352112676056338,0,0.9155834887630908,0.8593058146051513,0.08108119899839339,0.8791946308724832,0.9357142857142857,0.8791946308724832,0.9492753623188406,0.9358097813807807,0.8285714285714286,0.9972636906899695,0.5806451612903225,0.788235294117647,0.6972477064220184,47,11,0.7464788732394366,0.16901408450704225,0.25704225352112675
0,1296641,1296436,In Albany  for example  24 percent of students passed  in South Colonie  14 percent.,In Kingston  only about 15 percent of students who took the exam passed it.,0.30952380952380953,0,0.6833388067870826,0.6833388067870826,0.1982374764595104,0.65625,0.7924528301886793,0.65625,0.84,0.7937253933193772,0.4779874213836478,0.9778738138971316,0.5052631578947369,0.6065573770491803,0.475,3,2,0.40476190476190477,0.5,0.5952380952380952
0,460136,460201,Tennessee Titans quarterback Steve McNair apologized Thursday for his arrest hours earlier in Nashville on suspicion of drunken driving and illegal possession of a handgun.,Tennessee Titans quarterback Steve McNair was arrested Thursday and charged with drunken driving and possession of a handgun.,0.2965116279069767,0,0.8748682170542635,0.7914470284237726,0.1251407751937984,0.6779661016949152,0.8080808080808081,0.6779661016949152,0.96,0.8183932073645682,0.7205387205387206,0.9853039683216893,0.4305555555555556,0.696969696969697,0.6076923076923078,42,25,0.6104651162790697,0.36627906976744184,0.39244186046511625
1,826466,826607,"That second dossier  passed to journalists during Mr Blair's trip to Washington  said it drew on ""a number of sources  including intelligence material"".","That second dossier  passed to journalists on Mr Blair's trip to Washington to discuss war plans  said it drew upon ""a number of sources  including intelligence material"".",0.29239766081871343,0,0.9110539870647922,0.8517566451079871,0.08753814724449083,0.877906976744186,0.934984520123839,0.877906976744186,0.993421052631579,0.9366063505190235,0.9102167182662538,0.997506989017388,0.624113475177305,0.8585858585858586,0.7829457364341086,43,58,0.8362573099415205,0.14035087719298245,0.1695906432748538
0,763636,763618,The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.,The other  much less likely semifinal will match seventh-seeded Guillermo Coria of Argentina against the unseeded Dutchman Martin Verkerk.,0.12318840579710144,0,0.8527956478563102,0.7546594130938503,0.13577738439618314,0.726027397260274,0.8412698412698413,0.726027397260274,0.9298245614035088,0.8451112760483938,0.5793650793650794,0.9861491833187022,0.42741935483870963,0.6470588235294117,0.5178571428571428,10,1,0.39855072463768115,0.47101449275362317,0.6123188405797102
1,2876861,2876951,Wal-Mart estimates more than 100 million Americans visit their stores every week.,Each week 138 million shoppers visit Wal-Mart's 4 750 stores.,0.03703703703703709,0,0.6632832043969176,0.6632832043969176,0.3234686953105469,0.5777777777777777,0.7323943661971831,0.5777777777777777,0.8524590163934426,0.7397686396122878,0.4788732394366197,0.9481429779108606,0.5333333333333333,0.5555555555555556,0.4285714285714286,0,1,0.33333333333333337,0.5802469135802469,0.6790123456790124
